Exchange,Token,LotSize,Symbol,TradingSymbol,Instrument,TickSize,
NSE,316,100,705MZ35,705MZ35-SG,SG,0.01,
NSE,8130,100,705MZ29,705MZ29-SG,SG,0.01,
NSE,21920,100,705MN30,705MN30-SG,SG,0.01,
NSE,466,100,705MH32,705MH32-SG,SG,0.01,
NSE,5991,100,705KL36,705KL36-SG,SG,0.01,
NSE,21899,100,705KL30,705KL30-SG,SG,0.01,
NSE,22198,100,705JH30,705JH30-SG,SG,0.01,
NSE,321,100,705HR40,705HR40-SG,SG,0.01,
NSE,2233,100,705HP35,705HP35-SG,SG,0.01,
NSE,20774,100,705AS30,705AS30-SG,SG,0.01,
NSE,5527,100,705AP35,705AP35-SG,SG,0.01,
NSE,21237,100,705AP31,705AP31-SG,SG,0.01,
NSE,315,100,704WB35,704WB35-SG,SG,0.01,
NSE,7534,100,704UP31,704UP31-SG,SG,0.01,
NSE,22085,100,704UP30,704UP30-SG,SG,0.01,
NSE,22170,100,704UK30,704UK30-SG,SG,0.01,
NSE,3767,100,704TS51,704TS51-SG,SG,0.01,
NSE,7315,100,704TS32,704TS32-SG,SG,0.01,
NSE,8134,100,704TN30A,704TN30A-SG,SG,0.01,
NSE,7812,100,704TN30,704TN30-SG,SG,0.01,
NSE,4780,100,704RJ36,704RJ36-SG,SG,0.01,
NSE,22048,100,704RJ30,704RJ30-SG,SG,0.01,
NSE,2143,100,704MZ33,704MZ33-SG,SG,0.01,
NSE,22019,100,704MZ30,704MZ30-SG,SG,0.01,
NSE,21965,100,704MP30,704MP30-SG,SG,0.01,
NSE,22012,100,704ML30,704ML30-SG,SG,0.01,
NSE,2542,100,704MH29,704MH29-SG,SG,0.01,
NSE,5539,100,704KL34,704KL34-SG,SG,0.01,
NSE,3697,100,704JK36,704JK36-SG,SG,0.01,
NSE,20359,100,704GJ30,704GJ30-SG,SG,0.01,
NSE,3692,100,704AP41,704AP41-SG,SG,0.01,
NSE,3689,100,704AP40,704AP40-SG,SG,0.01,
NSE,5967,100,704AP34,704AP34-SG,SG,0.01,
NSE,22087,100,703UP30,703UP30-SG,SG,0.01,
NSE,4556,100,703TS51,703TS51-SG,SG,0.01,
NSE,3722,100,703TN51,703TN51-SG,SG,0.01,
NSE,3719,100,703TN46,703TN46-SG,SG,0.01,
NSE,8321,100,703TN30,703TN30-SG,SG,0.01,
NSE,2248,100,703RJ36,703RJ36-SG,SG,0.01,
NSE,7531,100,703RJ31,703RJ31-SG,SG,0.01,
NSE,22076,100,703RJ30,703RJ30-SG,SG,0.01,
NSE,22029,100,703PY28,703PY28-SG,SG,0.01,
NSE,21997,100,703NL30,703NL30-SG,SG,0.01,
NSE,2239,100,703MP31,703MP31-SG,SG,0.01,
NSE,6479,100,703MN31,703MN31-SG,SG,0.01,
NSE,21915,100,703KL30,703KL30-SG,SG,0.01,
NSE,6104,100,703KA32,703KA32-SG,SG,0.01,
NSE,21236,100,703HR40,703HR40-SG,SG,0.01,
NSE,7519,100,703HP31,703HP31-SG,SG,0.01,
NSE,7512,100,703AS31,703AS31-SG,SG,0.01,
NSE,475,100,703AP40,703AP40-SG,SG,0.01,
NSE,5039,100,702WB31,702WB31-SG,SG,0.01,
NSE,5335,100,702UP31,702UP31-SG,SG,0.01,
NSE,7533,100,702TN31,702TN31-SG,SG,0.01,
NSE,8287,100,702TN30,702TN30-SG,SG,0.01,
NSE,2668,100,702PN28,702PN28-SG,SG,0.01,
NSE,5570,100,702ML41,702ML41-SG,SG,0.01,
NSE,2670,100,702MH29,702MH29-SG,SG,0.01,
NSE,2537,100,702KL28,702KL28-SG,SG,0.01,
NSE,7305,100,702KA33,702KA33-SG,SG,0.01,
NSE,7524,100,702KA31,702KA31-SG,SG,0.01,
NSE,2539,100,702HR29,702HR29-SG,SG,0.01,
NSE,2236,100,702HP36,702HP36-SG,SG,0.01,
NSE,21375,100,702BR30,702BR30-SG,SG,0.01,
NSE,20851,100,702AS30,702AS30-SG,SG,0.01,
NSE,5569,100,702AP41,702AP41-SG,SG,0.01,
NSE,6352,100,702AP37,702AP37-SG,SG,0.01,
NSE,6351,100,702AP36,702AP36-SG,SG,0.01,
NSE,20863,100,702AP30,702AP30-SG,SG,0.01,
NSE,5089,100,701UP31,701UP31-SG,SG,0.01,
NSE,22027,100,701PY26,701PY26-SG,SG,0.01,
NSE,5087,100,701MN31,701MN31-SG,SG,0.01,
NSE,5002,100,701MH32,701MH32-SG,SG,0.01,
NSE,3762,100,701AP39,701AP39-SG,SG,0.01,
NSE,20920,100,6AP25,6AP25-SG,SG,0.01,
NSE,307,100,69UP30,69UP30-SG,SG,0.01,
NSE,309,100,69UK30A,69UK30A-SG,SG,0.01,
NSE,22172,100,69UK30,69UK30-SG,SG,0.01,
NSE,5997,100,69TN31,69TN31-SG,SG,0.01,
NSE,4764,100,69RJ32,69RJ32-SG,SG,0.01,
NSE,291,100,69PY29,69PY29-SG,SG,0.01,
NSE,7893,100,69PY28,69PY28-SG,SG,0.01,
NSE,3523,100,69MZ33,69MZ33-SG,SG,0.01,
NSE,21926,100,69MN30,69MN30-SG,SG,0.01,
NSE,306,100,69ML30,69ML30-SG,SG,0.01,
NSE,6743,100,69KA31,69KA31-SG,SG,0.01,
NSE,20154,100,69KA30,69KA30-SG,SG,0.01,
NSE,3392,100,69JK33,69JK33-SG,SG,0.01,
NSE,446,100,69HP30,69HP30-SG,SG,0.01,
NSE,3064,100,69GJ30,69GJ30-SG,SG,0.01,
NSE,440,100,69GA30A,69GA30A-SG,SG,0.01,
NSE,20148,100,69GA30,69GA30-SG,SG,0.01,
NSE,294,100,69AS30A,69AS30A-SG,SG,0.01,
NSE,20155,100,69AS30,69AS30-SG,SG,0.01,
NSE,3385,100,69AP39,69AP39-SG,SG,0.01,
NSE,2081,100,69AP32,69AP32-SG,SG,0.01,
NSE,5895,100,699WB36A,699WB36A-SG,SG,0.01,
NSE,3089,100,699WB36,699WB36-SG,SG,0.01,
NSE,620,100,699WB35,699WB35-SG,SG,0.01,
NSE,5470,100,699WB31,699WB31-SG,SG,0.01,
NSE,5172,100,699WB30,699WB30-SG,SG,0.01,
NSE,6350,100,699UP31B,699UP31B-SG,SG,0.01,
NSE,5174,100,699UP31A,699UP31A-SG,SG,0.01,
NSE,5038,100,699UP31,699UP31-SG,SG,0.01,
NSE,6752,100,699TS43,699TS43-SG,SG,0.01,
NSE,22190,100,699TS28,699TS28-SG,SG,0.01,
NSE,5892,100,699TR36,699TR36-SG,SG,0.01,
NSE,3645,100,699TN41,699TN41-SG,SG,0.01,
NSE,2251,100,699RJ41,699RJ41-SG,SG,0.01,
NSE,8284,100,699PY29,699PY29-SG,SG,0.01,
NSE,6750,100,699MP41,699MP41-SG,SG,0.01,
NSE,21964,100,699MP24,699MP24-SG,SG,0.01,
NSE,21922,100,699MN30,699MN30-SG,SG,0.01,
NSE,8128,100,699MH29,699MH29-SG,SG,0.01,
NSE,5891,100,699KL36,699KL36-SG,SG,0.01,
NSE,2735,100,699KA28,699KA28-SG,SG,0.01,
NSE,2074,100,699JK31,699JK31-SG,SG,0.01,
NSE,22200,100,699JH30,699JH30-SG,SG,0.01,
NSE,6211,100,699HR31,699HR31-SG,SG,0.01,
NSE,6696,1,699GS2051,699GS2051-GS,GS,0.01,
NSE,21053,100,699GJ26,699GJ26-SG,SG,0.01,
NSE,5333,100,699GA31B,699GA31B-SG,SG,0.01,
NSE,5027,100,699GA31A,699GA31A-SG,SG,0.01,
NSE,4998,100,699GA31,699GA31-SG,SG,0.01,
NSE,20862,100,699GA30,699GA30-SG,SG,0.01,
NSE,6330,100,699AS31,699AS31-SG,SG,0.01,
NSE,20861,100,699AR30,699AR30-SG,SG,0.01,
NSE,6749,100,698WB37,698WB37-SG,SG,0.01,
NSE,5697,100,698WB36,698WB36-SG,SG,0.01,
NSE,22149,100,698WB35,698WB35-SG,SG,0.01,
NSE,5473,100,698UP31,698UP31-SG,SG,0.01,
NSE,3577,100,698TS41,698TS41-SG,SG,0.01,
NSE,22191,100,698TS28,698TS28-SG,SG,0.01,
NSE,22138,100,698TR30,698TR30-SG,SG,0.01,
NSE,5230,100,698TN31A,698TN31A-SG,SG,0.01,
NSE,5037,100,698TN31,698TN31-SG,SG,0.01,
NSE,6480,100,698RJ31A,698RJ31A-SG,SG,0.01,
NSE,6100,100,698RJ31,698RJ31-SG,SG,0.01,
NSE,3079,100,698PY33,698PY33-SG,SG,0.01,
NSE,5885,100,698PN33,698PN33-SG,SG,0.01,
NSE,21978,100,698MP30,698MP30-SG,SG,0.01,
NSE,21939,100,698MH28,698MH28-SG,SG,0.01,
NSE,5890,100,698JK36,698JK36-SG,SG,0.01,
NSE,2146,100,698HR41,698HR41-SG,SG,0.01,
NSE,5229,100,698HR31,698HR31-SG,SG,0.01,
NSE,5538,100,698HP32,698HP32-SG,SG,0.01,
NSE,5334,100,698GJ31,698GJ31-SG,SG,0.01,
NSE,7296,100,698GA31,698GA31-SG,SG,0.01,
NSE,6478,100,698BR30,698BR30-SG,SG,0.01,
NSE,5468,100,698AS31A,698AS31A-SG,SG,0.01,
NSE,2134,100,698AS31,698AS31-SG,SG,0.01,
NSE,5668,100,698AP36,698AP36-SG,SG,0.01,
NSE,2149,100,697WB36,697WB36-SG,SG,0.01,
NSE,6099,100,697UP31A,697UP31A-SG,SG,0.01,
NSE,5421,100,697UP31,697UP31-SG,SG,0.01,
NSE,3647,100,697TN46,697TN46-SG,SG,0.01,
NSE,6096,100,697TN31C,697TN31C-SG,SG,0.01,
NSE,5417,100,697TN31B,697TN31B-SG,SG,0.01,
NSE,5173,100,697TN31A,697TN31A-SG,SG,0.01,
NSE,5086,100,697TN31,697TN31-SG,SG,0.01,
NSE,2257,100,697RJ51A,697RJ51A-SG,SG,0.01,
NSE,2150,100,697RJ51,697RJ51-SG,SG,0.01,
NSE,4997,100,697RJ31,697RJ31-SG,SG,0.01,
NSE,22057,100,697RJ30,697RJ30-SG,SG,0.01,
NSE,21789,100,697PN40,697PN40-SG,SG,0.01,
NSE,5419,100,697PN31,697PN31-SG,SG,0.01,
NSE,5418,100,697NL31,697NL31-SG,SG,0.01,
NSE,21946,100,697MH28,697MH28-SG,SG,0.01,
NSE,5474,100,697KL31,697KL31-SG,SG,0.01,
NSE,311,100,697KA31,697KA31-SG,SG,0.01,
NSE,20912,100,697KA30,697KA30-SG,SG,0.01,
NSE,20864,100,697KA28,697KA28-SG,SG,0.01,
NSE,7158,1,697GS2026,697GS2026-GS,GS,0.01,
NSE,5469,100,697GA31,697GA31-SG,SG,0.01,
NSE,7295,100,697AS31A,697AS31A-SG,SG,0.01,
NSE,5416,100,697AS31,697AS31-SG,SG,0.01,
NSE,7314,100,696UP31,696UP31-SG,SG,0.01,
NSE,3391,100,696TS51,696TS51-SG,SG,0.01,
NSE,7055,100,696TS45,696TS45-SG,SG,0.01,
NSE,3580,100,696TN56,696TN56-SG,SG,0.01,
NSE,3578,100,696TN51,696TN51-SG,SG,0.01,
NSE,6481,100,696TN31,696TN31-SG,SG,0.01,
NSE,2147,100,696RJ41,696RJ41-SG,SG,0.01,
NSE,6327,100,696RJ31,696RJ31-SG,SG,0.01,
NSE,7511,100,696PY30,696PY30-SG,SG,0.01,
NSE,3701,100,696KL34,696KL34-SG,SG,0.01,
NSE,7304,100,696KA31A,696KA31A-SG,SG,0.01,
NSE,6095,100,696KA31,696KA31-SG,SG,0.01,
NSE,314,100,696JK35,696JK35-SG,SG,0.01,
NSE,20860,100,696HR40,696HR40-SG,SG,0.01,
NSE,8011,100,696HR29,696HR29-SG,SG,0.01,
NSE,4880,100,696GA31,696GA31-SG,SG,0.01,
NSE,3576,100,696AP36,696AP36-SG,SG,0.01,
NSE,3575,100,696AP35,696AP35-SG,SG,0.01,
NSE,22145,100,695WB35,695WB35-SG,SG,0.01,
NSE,5471,100,695TN31B,695TN31B-SG,SG,0.01,
NSE,4994,100,695TN31A,695TN31A-SG,SG,0.01,
NSE,2260,100,695TN31,695TN31-SG,SG,0.01,
NSE,22156,100,695SK30,695SK30-SG,SG,0.01,
NSE,2137,100,695RJ31,695RJ31-SG,SG,0.01,
NSE,319,100,695PN40,695PN40-SG,SG,0.01,
NSE,4887,100,695PN31,695PN31-SG,SG,0.01,
NSE,21787,100,695PN25,695PN25-SG,SG,0.01,
NSE,21925,100,695MN30,695MN30-SG,SG,0.01,
NSE,4883,100,695MH32,695MH32-SG,SG,0.01,
NSE,5035,100,695MH31,695MH31-SG,SG,0.01,
NSE,6210,100,695KA31,695KA31-SG,SG,0.01,
NSE,3696,100,695HR33,695HR33-SG,SG,0.01,
NSE,20858,100,695HP34,695HP34-SG,SG,0.01,
NSE,20859,100,695HP33,695HP33-SG,SG,0.01,
NSE,21141,100,695HP29,695HP29-SG,SG,0.01,
NSE,6817,1,695GS2061,695GS2061-GS,GS,0.01,
NSE,5033,100,695GJ31,695GJ31-SG,SG,0.01,
NSE,6318,100,695BR30,695BR30-SG,SG,0.01,
NSE,21162,100,695AS30,695AS30-SG,SG,0.01,
NSE,7160,100,694WB36,694WB36-SG,SG,0.01,
NSE,4889,100,694UP31A,694UP31A-SG,SG,0.01,
NSE,2140,100,694UP31,694UP31-SG,SG,0.01,
NSE,4891,100,694UK31,694UK31-SG,SG,0.01,
NSE,22207,100,694TS60,694TS60-SG,SG,0.01,
NSE,630,100,694TS50A,694TS50A-SG,SG,0.01,
NSE,322,100,694TS50,694TS50-SG,SG,0.01,
NSE,22126,100,694TN50,694TN50-SG,SG,0.01,
NSE,22132,100,694TN25,694TN25-SG,SG,0.01,
NSE,5886,100,694RJ33,694RJ33-SG,SG,0.01,
NSE,21979,100,694MP35,694MP35-SG,SG,0.01,
NSE,10524,100,694ML25,694ML25-SG,SG,0.01,
NSE,4993,100,694MH31,694MH31-SG,SG,0.01,
NSE,7044,100,694JK36,694JK36-SG,SG,0.01,
NSE,21139,100,694GA30,694GA30-SG,SG,0.01,
NSE,2907,100,694CG29,694CG29-SG,SG,0.01,
NSE,6556,100,694AS31,694AS31-SG,SG,0.01,
NSE,5897,100,694AP41,694AP41-SG,SG,0.01,
NSE,3514,100,694AP38,694AP38-SG,SG,0.01,
NSE,3513,100,694AP37,694AP37-SG,SG,0.01,
NSE,6744,100,693UP31A,693UP31A-SG,SG,0.01,
NSE,6558,100,693UP31,693UP31-SG,SG,0.01,
NSE,5896,100,693TS37,693TS37-SG,SG,0.01,
NSE,2913,100,693SK31,693SK31-SG,SG,0.01,
NSE,5987,100,693KA32,693KA32-SG,SG,0.01,
NSE,428,100,693JH30,693JH30-SG,SG,0.01,
NSE,6880,100,693HP32,693HP32-SG,SG,0.01,
NSE,5537,100,693HP31,693HP31-SG,SG,0.01,
NSE,6320,100,693GJ31A,693GJ31A-SG,SG,0.01,
NSE,2230,100,693GJ31,693GJ31-SG,SG,0.01,
NSE,5889,100,693AP38,693AP38-SG,SG,0.01,
NSE,6000,100,692UP31,692UP31-SG,SG,0.01,
NSE,6993,100,692TN46,692TN46-SG,SG,0.01,
NSE,6557,100,692RJ31,692RJ31-SG,SG,0.01,
NSE,430,100,692RJ30,692RJ30-SG,SG,0.01,
NSE,21895,100,692PN35,692PN35-SG,SG,0.01,
NSE,4612,100,692HR36A,692HR36A-SG,SG,0.01,
NSE,3382,100,692HR36,692HR36-SG,SG,0.01,
NSE,5415,100,692HR30,692HR30-SG,SG,0.01,
NSE,6881,100,692HP33,692HP33-SG,SG,0.01,
NSE,21161,100,692BR32,692BR32-SG,SG,0.01,
NSE,20568,100,692AS24,692AS24-SG,SG,0.01,
NSE,6992,100,692AP41,692AP41-SG,SG,0.01,
NSE,6897,100,691WB31,691WB31-SG,SG,0.01,
NSE,439,100,691UP30A,691UP30A-SG,SG,0.01,
NSE,22100,100,691UP30,691UP30-SG,SG,0.01,
NSE,5995,100,691RJ31B,691RJ31B-SG,SG,0.01,
NSE,5541,100,691RJ31A,691RJ31A-SG,SG,0.01,
NSE,4866,100,691RJ31,691RJ31-SG,SG,0.01,
NSE,437,100,691NL30,691NL30-SG,SG,0.01,
NSE,629,100,691MP40,691MP40-SG,SG,0.01,
NSE,5679,100,691MH34,691MH34-SG,SG,0.01,
NSE,5678,100,691MH33,691MH33-SG,SG,0.01,
NSE,6879,100,691HP31,691HP31-SG,SG,0.01,
NSE,4991,100,691GJ30,691GJ30-SG,SG,0.01,
NSE,5969,100,691AS31,691AS31-SG,SG,0.01,
NSE,431,100,691AS30,691AS30-SG,SG,0.01,
NSE,3388,100,691AP40,691AP40-SG,SG,0.01,
NSE,626,100,691AP39,691AP39-SG,SG,0.01,
NSE,22093,100,690UP30,690UP30-SG,SG,0.01,
NSE,20599,100,690AP27,690AP27-SG,SG,0.01,
NSE,3067,100,68UK31,68UK31-SG,SG,0.01,
NSE,1098,100,68TS50A,68TS50A-SG,SG,0.01,
NSE,1018,100,68TS50,68TS50-SG,SG,0.01,
NSE,5745,100,68SK31,68SK31-SG,SG,0.01,
NSE,3752,100,68RJ31,68RJ31-SG,SG,0.01,
NSE,22053,100,68RJ24,68RJ24-SG,SG,0.01,
NSE,21711,100,68PN26,68PN26-SG,SG,0.01,
NSE,22006,100,68OR25,68OR25-SG,SG,0.01,
NSE,5744,100,68NL31,68NL31-SG,SG,0.01,
NSE,21924,100,68MN30,68MN30-SG,SG,0.01,
NSE,4579,100,68MH31,68MH31-SG,SG,0.01,
NSE,3070,100,68KL31,68KL31-SG,SG,0.01,
NSE,1009,100,68JK35,68JK35-SG,SG,0.01,
NSE,22438,1,68GS2060,68GS2060-GS,GS,0.01,
NSE,164,100,68AS30,68AS30-SG,SG,0.01,
NSE,2092,100,689WB41,689WB41-SG,SG,0.01,
NSE,5565,100,689UP31,689UP31-SG,SG,0.01,
NSE,3266,100,689TS51,689TS51-SG,SG,0.01,
NSE,22118,100,689TN25,689TN25-SG,SG,0.01,
NSE,5560,100,689PN31,689PN31-SG,SG,0.01,
NSE,767,100,689MP40,689MP40-SG,SG,0.01,
NSE,21983,100,689MP35,689MP35-SG,SG,0.01,
NSE,4760,100,689MH32,689MH32-SG,SG,0.01,
NSE,4881,100,689MH31,689MH31-SG,SG,0.01,
NSE,7159,100,689KA33,689KA33-SG,SG,0.01,
NSE,5977,100,689GJ31,689GJ31-SG,SG,0.01,
NSE,5972,100,689GA31A,689GA31A-SG,SG,0.01,
NSE,4750,100,689GA31,689GA31-SG,SG,0.01,
NSE,303,100,689GA30,689GA30-SG,SG,0.01,
NSE,2065,100,689BR28,689BR28-SG,SG,0.01,
NSE,2086,100,689AP35,689AP35-SG,SG,0.01,
NSE,1015,100,688WB40,688WB40-SG,SG,0.01,
NSE,4757,100,688UP31A,688UP31A-SG,SG,0.01,
NSE,2080,100,688UP31,688UP31-SG,SG,0.01,
NSE,22168,100,688UK30,688UK30-SG,SG,0.01,
NSE,22209,100,688TS25,688TS25-SG,SG,0.01,
NSE,2089,100,688RJ46,688RJ46-SG,SG,0.01,
NSE,22026,100,688PY31,688PY31-SG,SG,0.01,
NSE,2078,100,688MN31,688MN31-SG,SG,0.01,
NSE,3522,100,688MH33,688MH33-SG,SG,0.01,
NSE,7047,100,688KA32,688KA32-SG,SG,0.01,
NSE,5986,100,688KA31,688KA31-SG,SG,0.01,
NSE,4893,100,688GJ31,688GJ31-SG,SG,0.01,
NSE,5557,100,688GA31,688GA31-SG,SG,0.01,
NSE,21054,100,688AP35,688AP35-SG,SG,0.01,
NSE,21138,100,688AP34,688AP34-SG,SG,0.01,
NSE,5695,100,687UP31,687UP31-SG,SG,0.01,
NSE,6991,100,687SK31,687SK31-SG,SG,0.01,
NSE,5561,100,687RJ31,687RJ31-SG,SG,0.01,
NSE,22067,100,687RJ25,687RJ25-SG,SG,0.01,
NSE,5691,100,687MN31,687MN31-SG,SG,0.01,
NSE,3574,100,687MH33A,687MH33A-SG,SG,0.01,
NSE,3379,100,687MH33,687MH33-SG,SG,0.01,
NSE,448,100,687MH30,687MH30-SG,SG,0.01,
NSE,6887,100,687KA31,687KA31-SG,SG,0.01,
NSE,5676,100,687JH31,687JH31-SG,SG,0.01,
NSE,5536,100,687HR31,687HR31-SG,SG,0.01,
NSE,6877,100,687BR30A,687BR30A-SG,SG,0.01,
NSE,5970,100,687BR30,687BR30-SG,SG,0.01,
NSE,7041,100,687AS31A,687AS31A-SG,SG,0.01,
NSE,5670,100,687AS31,687AS31-SG,SG,0.01,
NSE,5741,100,687AP40,687AP40-SG,SG,0.01,
NSE,41,100,687AP38,687AP38-SG,SG,0.01,
NSE,2096,100,687AP37,687AP37-SG,SG,0.01,
NSE,746,100,687AP35,687AP35-SG,SG,0.01,
NSE,22094,100,686UP30,686UP30-SG,SG,0.01,
NSE,2095,100,686TS41,686TS41-SG,SG,0.01,
NSE,5740,100,686RJ36,686RJ36-SG,SG,0.01,
NSE,2943,100,686PY34,686PY34-SG,SG,0.01,
NSE,2940,100,686PN33,686PN33-SG,SG,0.01,
NSE,3707,100,686MH32,686MH32-SG,SG,0.01,
NSE,5737,100,686KL35,686KL35-SG,SG,0.01,
NSE,449,100,686KA30,686KA30-SG,SG,0.01,
NSE,2916,100,686JH36,686JH36-SG,SG,0.01,
NSE,6878,100,686HP30,686HP30-SG,SG,0.01,
NSE,5736,100,686AP35,686AP35-SG,SG,0.01,
NSE,5566,100,685WB31,685WB31-SG,SG,0.01,
NSE,22226,100,685WB30A,685WB30A-SG,SG,0.01,
NSE,22219,100,685WB30,685WB30-SG,SG,0.01,
NSE,2097,100,685TN51,685TN51-SG,SG,0.01,
NSE,2079,100,685RJ31,685RJ31-SG,SG,0.01,
NSE,302,100,685RJ30,685RJ30-SG,SG,0.01,
NSE,3710,100,685NL31A,685NL31A-SG,SG,0.01,
NSE,3265,100,685NL31,685NL31-SG,SG,0.01,
NSE,5677,100,685MP31,685MP31-SG,SG,0.01,
NSE,2937,100,685ML31,685ML31-SG,SG,0.01,
NSE,300,100,685KA30,685KA30-SG,SG,0.01,
NSE,7154,100,685GA31C,685GA31C-SG,SG,0.01,
NSE,5674,100,685GA31B,685GA31B-SG,SG,0.01,
NSE,2910,100,685GA31A,685GA31A-SG,SG,0.01,
NSE,2077,100,685GA31,685GA31-SG,SG,0.01,
NSE,5556,100,685BR30,685BR30-SG,SG,0.01,
NSE,5881,100,685AS31A,685AS31A-SG,SG,0.01,
NSE,2930,100,685AS31,685AS31-SG,SG,0.01,
NSE,8186,100,685AS29,685AS29-SG,SG,0.01,
NSE,2922,100,685AR31,685AR31-SG,SG,0.01,
NSE,38,100,685AP36,685AP36-SG,SG,0.01,
NSE,5887,100,684UP31,684UP31-SG,SG,0.01,
NSE,2919,100,684UK31,684UK31-SG,SG,0.01,
NSE,68,100,684TS40,684TS40-SG,SG,0.01,
NSE,6990,100,684RJ31B,684RJ31B-SG,SG,0.01,
NSE,4571,100,684RJ31A,684RJ31A-SG,SG,0.01,
NSE,3713,100,684RJ31,684RJ31-SG,SG,0.01,
NSE,22068,100,684RJ30,684RJ30-SG,SG,0.01,
NSE,22078,100,684RJ24,684RJ24-SG,SG,0.01,
NSE,5883,100,684PN31,684PN31-SG,SG,0.01,
NSE,1090,100,684MZ34,684MZ34-SG,SG,0.01,
NSE,3520,100,684MH32,684MH32-SG,SG,0.01,
NSE,3656,100,684KL33,684KL33-SG,SG,0.01,
NSE,21913,100,684KL30,684KL30-SG,SG,0.01,
NSE,3073,100,684JK31,684JK31-SG,SG,0.01,
NSE,3571,100,684HR32,684HR32-SG,SG,0.01,
NSE,7161,1,684GS2022,684GS2022-GS,GS,0.01,
NSE,5558,100,684GJ31A,684GJ31A-SG,SG,0.01,
NSE,2928,100,684GJ31,684GJ31-SG,SG,0.01,
NSE,454,100,684GJ30,684GJ30-SG,SG,0.01,
NSE,3076,100,684GA31,684GA31-SG,SG,0.01,
NSE,7152,100,684BR30,684BR30-SG,SG,0.01,
NSE,3257,100,684AR31,684AR31-SG,SG,0.01,
NSE,3519,100,683WB31A,683WB31A-SG,SG,0.01,
NSE,2925,100,683WB31,683WB31-SG,SG,0.01,
NSE,4989,100,683WB28,683WB28-SG,SG,0.01,
NSE,7156,100,683TN31A,683TN31A-SG,SG,0.01,
NSE,4755,100,683TN31,683TN31-SG,SG,0.01,
NSE,4580,100,683MH32B,683MH32B-SG,SG,0.01,
NSE,3665,100,683MH32A,683MH32A-SG,SG,0.01,
NSE,3567,100,683MH32,683MH32-SG,SG,0.01,
NSE,4752,100,683MH31,683MH31-SG,SG,0.01,
NSE,7155,100,683KA31B,683KA31B-SG,SG,0.01,
NSE,7045,100,683KA31A,683KA31A-SG,SG,0.01,
NSE,6988,100,683KA31,683KA31-SG,SG,0.01,
NSE,6935,1,683GS2039,683GS2039-GS,GS,0.01,
NSE,297,100,683GJ30,683GJ30-SG,SG,0.01,
NSE,5882,100,683GA31,683GA31-SG,SG,0.01,
NSE,7043,100,683BR30,683BR30-SG,SG,0.01,
NSE,3259,100,682RJ31,682RJ31-SG,SG,0.01,
NSE,3085,100,682PN36,682PN36-SG,SG,0.01,
NSE,3238,100,682ML31,682ML31-SG,SG,0.01,
NSE,3376,100,682MH32,682MH32-SG,SG,0.01,
NSE,3083,100,682KL35,682KL35-SG,SG,0.01,
NSE,3077,100,682KL32,682KL32-SG,SG,0.01,
NSE,3082,100,682JH34,682JH34-SG,SG,0.01,
NSE,4984,100,682CG28,682CG28-SG,SG,0.01,
NSE,5026,100,682BR28,682BR28-SG,SG,0.01,
NSE,1172,100,681TR35,681TR35-SG,SG,0.01,
NSE,3755,100,681PN31,681PN31-SG,SG,0.01,
NSE,3704,100,681MH31,681MH31-SG,SG,0.01,
NSE,427,100,681MH28,681MH28-SG,SG,0.01,
NSE,4581,100,681KL31,681KL31-SG,SG,0.01,
NSE,89,100,67TR30,67TR30-SG,SG,0.01,
NSE,22071,100,67RJ24,67RJ24-SG,SG,0.01,
NSE,22456,100,67PN40,67PN40-SG,SG,0.01,
NSE,21719,100,67PN30,67PN30-SG,SG,0.01,
NSE,86,100,67NL30,67NL30-SG,SG,0.01,
NSE,83,100,67ML30,67ML30-SG,SG,0.01,
NSE,158,100,67MH28,67MH28-SG,SG,0.01,
NSE,21916,100,67KL27,67KL27-SG,SG,0.01,
NSE,170,100,67KA30,67KA30-SG,SG,0.01,
NSE,1253,100,67JK32,67JK32-SG,SG,0.01,
NSE,23,100,67JK30,67JK30-SG,SG,0.01,
NSE,26,100,67HR30,67HR30-SG,SG,0.01,
NSE,167,100,67GJ30,67GJ30-SG,SG,0.01,
NSE,2374,100,67AS27,67AS27-SG,SG,0.01,
NSE,5344,100,679WB28A,679WB28A-SG,SG,0.01,
NSE,4877,100,679WB28,679WB28-SG,SG,0.01,
NSE,1007,100,679PN35,679PN35-SG,SG,0.01,
NSE,1095,100,679MP40,679MP40-SG,SG,0.01,
NSE,32,100,679MP33,679MP33-SG,SG,0.01,
NSE,22182,100,679JK30,679JK30-SG,SG,0.01,
NSE,3517,100,679HR31,679HR31-SG,SG,0.01,
NSE,7195,1,679GS2029,679GS2029-GS,GS,0.01,
NSE,7202,1,679GS2027,679GS2027-GS,GS,0.01,
NSE,1004,100,679AP34,679AP34-SG,SG,0.01,
NSE,1169,100,678WB35,678WB35-SG,SG,0.01,
NSE,878,100,678TS50,678TS50-SG,SG,0.01,
NSE,3643,100,678SK31,678SK31-SG,SG,0.01,
NSE,3373,100,678RJ31A,678RJ31A-SG,SG,0.01,
NSE,3241,100,678RJ31,678RJ31-SG,SG,0.01,
NSE,22063,100,678RJ30,678RJ30-SG,SG,0.01,
NSE,21897,100,678RJ23,678RJ23-SG,SG,0.01,
NSE,3304,100,678MN31,678MN31-SG,SG,0.01,
NSE,185,100,678MH32,678MH32-SG,SG,0.01,
